zvit_date;registration_area;total_area;edrpou_hosp;legal_entity_name_hosp;lat;lng;addresses;new_susp;new_hosp;active_hosp;new_confirm;active_confirm;new_death;new_recover
2020-04-04;Закарпатська;Закарпатська;01992156;КНП Закарпатська обласна клінічна лікарня імені Андрія Новака;48.61937108;22.29158297;Закарпатська обл., місто Ужгород ВУЛИЦЯ КАПУШАНСЬКА буд. 22;0;0;3;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992386;КНП ПЕРЕЧИНСЬКА РАЙОННА ЛІКАРНЯ ПЕРЕЧИНСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ;48.666398;22.75133;Закарпатська обл., Перечинський район, село Порошково ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 87;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992430;КНП Берегівська центральна районна лікарня імені Бертолона Ліннера;48.20045099;22.6505829;Закарпатська обл., місто Берегове ВУЛИЦЯ ЛІННЕРА БЕРТОЛОНА буд. 2;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992506;КНП Виноградівська районна лікарня;48.13796569;23.01962671;Закарпатська обл., Виноградівський район, місто Виноградів ВУЛ.ЛІКАРНЯНА буд. 13;0;0;3;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992529;КНП Воловецька ценнтральна районна лікарня;48.71518292;23.17925683;Закарпатська обл., Воловецький район, селище міського типу Воловець ВУЛИЦЯ КАРПАТСЬКА буд. 23;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992587;КНП Іршавська районна лікарня;48.30354531;23.03938151;Закарпатська обл., Іршавський район, місто Іршава ВУЛИЦЯ КОМАРОВА буд. 16;1;2;3;0;1;0;0
2020-04-04;Закарпатська;Закарпатська;01992682;КНП Тячівська районна лікарня;48.00742431;23.56749817;Закарпатська обл., Тячівський район, місто Тячів ВУЛИЦЯ НЕРЕСЕНСЬКА буд. 48;0;3;8;0;2;0;0
2020-04-04;Закарпатська;Закарпатська;01992819;КНП Центральна міська клінічна лікарня;48.63937822;22.28111829;Закарпатська обл., місто Ужгород ВУЛИЦЯ ГРИБОЄДОВА буд. 20;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;01992831;КНП Мукачівська центральна районна лікарня;48.44195503;22.72724133;Закарпатська обл., місто Мукачево ВУЛИЦЯ ПИРОГОВА МИКОЛИ  буд. 8-13;1;0;3;0;1;0;0
2020-04-04;Закарпатська;Закарпатська;08047588;Мукачівський військовий госпіталь МОУ (військова частина А1047);48.4324977;22.7107452;;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;26464978;КНП Обласна клінічна інфекційна лікарня;48.63811801;22.28296318;Закарпатська обл., місто Ужгород ВУЛИЦЯ ГРИБОЄДОВА буд. 20 А;7;3;21;1;4;0;0
2020-04-04;Закарпатська;Закарпатська;33583287;КНП ВЕЛИКОБИЧКІВСЬКА МІСЬКА ЛІКАРНЯ ВЕЛИКОБИЧКІВСЬКОЇ СЕЛИЩНОЇ РАДИ;47.9627201;24.0187122;Закарпатська обл., Рахівський район, селище міського типу Великий Бичків ВУЛИЦЯ ГРУШЕВСЬКОГО буд. 76;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;38802040;КНП Ужгородський міський пологовий будинок;48.637745;22.28118003;Закарпатська обл., місто Ужгород ВУЛИЦЯ ГРИБОЄДОВА буд. 20 Б;0;0;1;0;0;0;0
2020-04-04;Закарпатська;Закарпатська;Самоізоляція;;;;;1;0;0;0;20;0;0
2020-04-04;Запорізька;Запорізька;01992953;КНП Оріхівська багатопрофільна лікарня інтенсивного лікування;47.56644057;35.7862955;Запорізька обл., Оріхівський район, місто Оріхів ВУЛИЦЯ ПАРКОВА буд. 2;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;01992972;КНП Пологівська багатопрофільна лікарня інтенсивного лікування;47.48197159;36.24779769;Запорізька обл., Пологівський район, місто Пологи ВУЛИЦЯ ІМЕНІ ГЕРОЯ УКРАЇНИ САЦЬКОГО В.А., БУДИНОК 6 / ВУЛИЦЯ І.ЧЕБЕРКА, БУДИНОК 90;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;01992989;КП Приморська центральна районна лікарня;46.72414318;36.35845249;Запорізька обл., Приморський район, місто Приморськ ВУЛИЦЯ МОРСЬКА буд. 74;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;01992995;КНП Чергінівська районна лікарня;47.190993;36.21975;Запорізька обл., Чернігівський район, селище міського типу Чернігівка ВУЛИЦЯ СОБОРНА буд. 434;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;02006722;КНП Запорізька центральна районна лікарня;47.8607655;35.00919161;Запорізька обл., Запорізький район, село Миколай-Поле ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 46-А;0;1;2;0;0;0;0
2020-04-04;Запорізька;Запорізька;05498720;КНП Багатопрофільна лікарня інтенсивних методів лікування;46.86580902;35.39582833;Запорізька обл., місто Мелітополь ПРОСПЕКТ БОГДАНА ХМЕЛЬНИЦЬКОГО буд. 46/9;2;0;25;1;10;0;0
2020-04-04;Запорізька;Запорізька;05498849;КНП Обласна клінічна інфекційна лікарня;47.83937389;35.111723299999994;Запорізька обл., місто Запоріжжя, Вознесенівський район БУЛЬВАР ГВАРДІЙСЬКИЙ буд. 142;1;0;36;1;7;0;0
2020-04-04;Запорізька;Запорізька;39029713;КНП Бердянське територіальне медичне об'єднання;46.76097488;36.78688449;Запорізька обл., місто Бердянськ ПРОСПЕКТ ПРАЦІ буд. 6;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;41477873;КП Токмацька багатопрофільна лікарня інтенсивного лікування;47.25571333;35.70874081;Запорізька обл., місто Токмак ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 55Ж;0;0;2;0;0;0;0
2020-04-04;Запорізька;Запорізька;41955911;КП Веселівська багатопрофільна лікарня інтенсивного лікування;47.02087417;34.91176789;Запорізька обл., Веселівський район, селище міського типу Веселе ВУЛИЦЯ ГОРЬКОГО  буд. 2А;0;0;1;0;0;0;0
2020-04-04;Запорізька;Запорізька;Самоізоляція;;;;;7;0;0;6;17;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993150;КНП ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ;48.939347;24.685579999999998;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ФЕДЬКОВИЧА буд. 91;0;0;3;0;0;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993291;КНП Івано-Франківська обласна клінічна інфекційна лікарня;48.93880667;24.71933318;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ГЕТЬМАНА САГАЙДАЧНОГО буд. 66;0;0;89;0;28;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993305;КНП Центральна міська клінічна лікарня;48.915306;24.69655;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ГЕТЬМАНА МАЗЕПИ буд. 114;0;1;30;0;2;1;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993322;КНП Міська клінічна лікарня №1;48.91243;24.70451;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ МАТЕЙКИ буд. 34;0;0;17;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993428;КНП Городенківська центральна районна лікарня;48.66444213;25.49197298;Івано-Франківська обл., Городенківський район, місто Городенка ВУЛИЦЯ ШЕПТИЦЬКОГО буд. 24-Е;0;0;6;0;2;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993457;КНП Долинська багатопрофільна лікарня;48.972388099999996;23.99236552;Івано-Франківська обл., Долинський район, місто Долина ВУЛИЦЯ ОКСАНИ ГРИЦЕЙ буд. 15;0;0;4;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993470;КНП ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.867336;24.61329;Івано-Франківська обл., Тисменицький район, селище міського типу Лисець ВУЛИЦЯ РАДЧАНСЬКА буд. 10;0;0;9;1;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993486;КНП ТИСМЕНИЦЬКА МІСЬКА ЛІКАРНЯ ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.900068;24.84754;Івано-Франківська обл., Тисменицький район, місто Тисмениця ВУЛИЦЯ КОСТЯ ЛЕВИЦЬКОГО буд. 12;0;0;5;0;0;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993546;КНП Косівська центральна районна лікарня;48.32044747;25.1102829;Івано-Франківська обл., Косівський район, місто Косів ПРОВУЛОК ШЕВЧЕНКА  буд. 27;0;0;7;0;2;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993552;КНП Яремчанська центральна міська лікарня;48.45031688;24.55095881;Івано-Франківська обл., місто Яремче ВУЛИЦЯ ДОВБУША буд. 5;0;0;1;0;0;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993575;КНП Надвірнянська центральна районна лікарня;48.63107683;24.56030159;Івано-Франківська обл., Надвірнянський район, місто Надвірна ВУЛИЦЯ ГРУШЕВСЬКОГО буд. 12;0;0;47;4;17;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993612;КНП Рожнятівська центральна районна лікарня;48.93395518;24.14787499;Івано-Франківська обл., Рожнятівський район, селище міського типу Рожнятів ВУЛИЦЯ ШКІЛЬНА буд. 17;1;0;11;2;5;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993629;КНП Заболотівська районна лікарня;48.46860352;25.28490982;Івано-Франківська обл., Снятинський район, селище міського типу Заболотів ВУЛИЦЯ Б.ХМЕЛЬНИЦЬКОГО  буд. 10;0;0;1;0;0;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;01993658;КНП Тлумацька  центральна районна лікарня;48.8703;24.994120000000002;Івано-Франківська обл., Тлумацький район, місто Тлумач ВУЛИЦЯ ВИННИЧЕНКА буд. 84;0;0;1;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;02009637;КНП Івано-Франківський обласний фтизіопульмонологічний центр;48.911817;24.70794;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ МАТЕЙКИ буд. 53;0;0;15;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;20551995;КНП Івано-Франківський міський перинатальний центр;48.9158209;24.7049671;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ЧОРНОВОЛА буд. 49;0;0;4;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;24687786;КНП Обласний перинатальний центр;48.91609482;24.70575907;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ЧОРНОВОЛА буд. 49;0;0;6;0;1;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;25068128;КНП Бурштинська центральна міська лікарня;49.249228;24.62793;Івано-Франківська обл., місто Бурштин ВУЛИЦЯ ШУХЕВИЧА буд. 18;0;0;1;0;0;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;25596594;КНП Коломийська центральна районна лікарня;48.5240953;25.05586043;Івано-Франківська обл., місто Коломия ВУЛИЦЯ І.МАЗЕПИ буд. 134;0;0;5;0;3;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;31575286;КНП Коломийська районна інфекційна лікарня;48.5368372;25.04535753;Івано-Франківська обл., місто Коломия ВУЛИЦЯ СИМОНА ПЕТЛЮРИ буд. 66;0;0;18;0;6;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;33271905;КНП Районна лікарня Калуської районної ради;49.01953723;24.35284238;Івано-Франківська обл., місто Калуш ВУЛИЦЯ КАРАКАЯ буд. 25;0;0;24;0;7;0;0
2020-04-04;Івано-Франківська;Івано-Франківська;Самоізоляція;;;;;55;0;0;4;19;0;0
2020-04-04;Київська;Київська;01993701;КНП Київська обласна клінічна лікарня;50.4721263;30.46868889;м.Київ, Шевченківський район ВУЛИЦЯ БАГГОВУТІВСЬКА буд. 1;0;0;5;0;0;0;0
2020-04-04;Київська;Київська;01994155;КНП ОБУХІВСЬКОЇ РАЙОННОЇ РАДИОБУХІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.131440999999995;30.65935;Київська обл., Обухівський район, місто Українка ВУЛИЦЯ КИЇВСЬКА буд. 1;0;2;8;0;0;0;0
2020-04-04;Київська;Київська;01994161;КНП Переяслав-Хмельницька центральна районна лікарня;50.06428088;31.44084952;Київська обл., місто Переяслав ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО буд. 137;1;1;4;0;0;0;0
2020-04-04;Київська;Київська;01994184;КНП РОКИТНЯНСЬКОЇ РАЙОННОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ РОКИТНЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.692938;30.48147;Київська обл., Рокитнянський район, селище міського типу Рокитне ВУЛИЦЯ ВОКЗАЛЬНА буд. 86;0;1;1;0;0;0;0
2020-04-04;Київська;Київська;01994385;КНП Васильківська центральна районна лікарня;50.20137822;30.31249427;Київська обл., місто Васильків ВУЛИЦЯ ДЕКАБРИСТІВ буд. 87;0;2;7;0;0;0;0
2020-04-04;Київська;Київська;01994391;КНП Вишгородська центральна районна лікарня;50.58182809;30.47679468;Київська обл., Вишгородський район, місто Вишгород ВУЛИЦЯ КУРГУЗОВА буд. 1;0;0;4;0;0;0;0
2020-04-04;Київська;Київська;01994416;КНП Кагарлицька центральна районна лікарня;49.86291758;30.823122499999997;Київська обл., Кагарлицький район, місто Кагарлик ВУЛИЦЯ ПАРКОВА буд. 10;1;1;2;0;0;0;0
2020-04-04;Київська;Київська;01994451;КНП Київська обласна дитяча лікарня;50.31867779;30.29485029;Київська обл., Києво-Святошинський район, місто Боярка ВУЛИЦЯ ХРЕЩАТИК буд. 83;0;0;5;0;0;0;0
2020-04-04;Київська;Київська;01994480;КНП БОРОДЯНСЬКОЇ РАЙОННОЇ РАДИ БОРОДЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.645866999999996;29.92056;Київська обл., Бородянський район, селище міського типу Бородянка ВУЛИЦЯ СЕМАШКА буд. 3;0;0;1;0;0;0;0
2020-04-04;Київська;Київська;01994497;КНП Броварська багатопрофільна клінічна лікарня;50.51093101;30.76494227;Київська обл., місто Бровари ВУЛИЦЯ ШЕВЧЕНКА буд. 14;0;0;8;0;1;0;0
2020-04-04;Київська;Київська;01994592;КНП Білоцерківська міська лікарня № 3;49.81813782;30.1214136;Київська обл., місто Біла Церква ВУЛИЦЯ КАРБИШЕВА буд. 12;0;0;22;1;5;0;0
2020-04-04;Київська;Київська;01994669;КНП Центральна районна лікарня Києво-Святошинської районної ради;50.33096378;30.27641061;Київська обл., Києво-Святошинський район, місто Боярка ВУЛИЦЯ СОБОРНОСТІ буд. 51;3;1;18;3;4;0;0
2020-04-04;Київська;Київська;01994698;КНП Макарівська центральна районна лікарня;50.45732618;29.81265511;Київська обл., Макарівський район, селище міського типу Макарів ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО буд. 62-А;0;0;6;0;2;0;0
2020-04-04;Київська;Київська;24920550;КНП Київський обласний перинатальний центр;50.4715921;30.4693951;м.Київ, Шевченківський район ВУЛИЦЯ БАГГОВУТІВСЬКА корп. 14 буд. 1;0;0;1;0;0;0;0
2020-04-04;Київська;Київська;26191575;КНП Ірпінська центральна міська лікарня;50.52509323;30.23623379;Київська обл., місто Ірпінь ВУЛИЦЯ САДОВА буд. 38;0;1;4;0;2;0;0
2020-04-04;Київська;Київська;32109302;ТОВ Медікс-рей інтернешнл груп (клініка Лісод);50.1711953;30.7264567;;0;0;1;0;0;0;0
2020-04-04;Київська;Київська;36148117;ТОВ Медичний центр ім. Спіженка;50.4421148;30.1840562;Київська обл., Києво-Святошинський район, село Капітанівка ВУЛИЦЯ СОБОРНА буд. 21;0;0;2;0;0;0;0
2020-04-04;Київська;Київська;41736008;КНП СЛАВУТИЦЬКА МІСЬКА ЛІКАРНЯ СЛАВУТИЦЬКОЇ МІСЬКОЇ РАДИ;51.5233421;30.7530701;Київська обл., місто Славутич 77 ГВАРДІЙСЬКОЇ ДИВІЗІЇ буд. 7;0;0;1;0;0;0;0
2020-04-04;Київська;Київська;Самоізоляція;;;;;25;0;0;6;51;0;0
2020-04-04;Київська;м. Київ;00185028;КНП Київська міська клінічна лікарня №5;50.45042402;30.37829739;м.Київ, Святошинський район ВУЛИЦЯ ВІДПОЧИНКУ буд. 11;0;0;1;0;0;0;0
2020-04-04;Київська;м. Київ;01994095;КНП Олександрівська клінічна лікарня;50.43936928;30.52706671;м.Київ, Печерський район ВУЛИЦЯ ШОВКОВИЧНА буд. 39/1;0;2;20;0;9;0;0
2020-04-04;Київська;м. Київ;02124976;Київський міський центр репродуктивної та перинатальної медицини;50.50885701;30.51024811;м.Київ, Оболонський район ПРОСПЕКТ ГЕРОЇВ СТАЛІНГРАДА буд. 16;0;0;1;0;0;0;0
2020-04-04;Київська;м. Київ;05497146;КНП Київська міська клінічна лікарня №8;50.52346343;30.463749800000002;м.Київ, Оболонський район ВУЛИЦЯ ЮРІЯ КОНДРАТЮКА буд. 8;1;0;2;0;0;0;0
2020-04-04;Київська;м. Київ;21522748;Клініка Борис;50.4163937;30.6037687;м.Київ, Дарницький район ВУЛИЦЯ КЛЕМАНСЬКА буд. 3;0;1;2;0;1;0;0
2020-04-04;Київська;м. Київ;25680295;КНП Київська міська клінічна лікарня №9;50.47056122;30.43848982;м.Київ, Шевченківський район ВУЛИЦЯ РИЗЬКА буд. 1;0;0;1;0;0;0;0
2020-04-04;Київська;м. Київ;25680355;КНП Київська міська клінічна лікарня №6;50.43590982;30.4125851;м.Київ, Солом'янський район ПРОСПЕКТ ЛЮБОМИРА ГУЗАРА буд. 3;0;0;1;0;0;0;0
2020-04-04;Київська;м. Київ;30212155;КНП Київська міська клінічна лікарня №4;50.4243125;30.48234101;м.Київ, Солом'янський район ВУЛИЦЯ СОЛОМ’ЯНСЬКА буд. 17;1;0;2;0;1;0;0
2020-04-04;Київська;м. Київ;38806904;ТОВ Медичний центр Добробут-стаціонар;50.4629826;30.4708829;;0;0;2;0;0;0;0
2020-04-04;Кіровоградська;Івано-Франківська;01993457;КНП Долинська багатопрофільна лікарня;48.972388099999996;23.99236552;Івано-Франківська обл., Долинський район, місто Долина ВУЛИЦЯ ОКСАНИ ГРИЦЕЙ буд. 15;0;0;2;0;2;0;0
2020-04-04;Кіровоградська;Кіровоградська;01111227;КНП Знам’янська міська лікарня імені А.В.Лисенка;48.720572;32.6574;Кіровоградська обл., місто Знам'янка ВУЛИЦЯ МИХАЙЛА ГРУШЕВСЬКОГО буд. 15;0;0;2;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;01994942;КНП Кіровоградська обласна лікарня;48.50547429;32.21933442;Кіровоградська обл., місто Кропивницький, Фортечний район ПРОСПЕКТ УНІВЕРСИТЕТСЬКИЙ буд. 2/5;2;3;14;3;5;0;0
2020-04-04;Кіровоградська;Кіровоградська;01994971;КНП Обласний клінічний госпіталь ветеранів війни;48.541395;32.25862;Кіровоградська обл., місто Кропивницький, Фортечний район ВУЛИЦЯ КОРОЛЕНКА буд. 58;1;0;5;2;2;0;0
2020-04-04;Кіровоградська;Кіровоградська;01995083;КНП СВІТЛОВОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ СВІТЛОВОДСЬКОЇ МІСЬКОЇ РАДИ;49.057638;33.240390000000005;Кіровоградська обл., місто Світловодськ ВУЛИЦЯ ПАВЛОВА буд. 16;0;0;2;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;01995108;КНП Бобринецька районна лікарня;48.05702028;32.16124989;Кіровоградська обл., Бобринецький район, місто Бобринець ВУЛИЦЯ 16 БЕРЕЗНЯ буд. 82;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;01995120;КНП КРОПИВНИЦЬКОЇ РАЙОННОЇ РАДИ КРОПИВНИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;48.521534;32.2147;Кіровоградська обл., Кропивницький район, село Аджамка ВУЛИЦЯ ЦЕНТРАЛЬНА інше 42;1;1;4;1;0;1;0
2020-04-04;Кіровоградська;Кіровоградська;01995154;КНП Долинська центральна районна лікарня;48.10617692;32.77844848;Кіровоградська обл., Долинський район, місто Долинська ВУЛИЦЯ ЧКАЛОВА буд. 69;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;01995203;КНП Маловисківська центральна районна лікарня;48.50635898;31.74191241;Кіровоградська обл., Маловисківський район, село Оникієве ВУЛИЦЯ ПЕРЕМОГИ буд. 7А;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;01995219;КНП Новогородківська центральна районна лікарня;48.355571000000005;32.64973;Кіровоградська обл., Новгородківський район, селище міського типу Новгородка ВУЛИЦЯ КРИВОРІЗЬКА буд. №37;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;03073502;КНП Дитяча міська лікарня;48.505253;32.21331;Кіровоградська обл., місто Кропивницький, Фортечний район ПРОСПЕКТ УНІВЕРСИТЕТСЬКИЙ інше 6;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;05493846;КНП Центральна міська лікарня;48.51479281;32.23900402;Кіровоградська обл., місто Кропивницький, Подільський район ВУЛИЦЯ АРХІТЕКТОРА ПАУЧЕНКА буд. 45/35;8;7;38;5;11;0;0
2020-04-04;Кіровоградська;Кіровоградська;20635255;"ПП ПВФ ""АЦИНУС""";48.505660999999996;32.262811;25006, Кіровоградська обл., місто Кропивницький, Кіровський район, ВУЛИЦЯ ВЕЛИКА ПЕРСПЕКТИВНА, будинок 65;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;20652130;КП ДИТЯЧА МІСЬКА ЛІКАРНЯ ОЛЕКСАНДРІЙСЬКОЇ МІСЬКОЇ РАДИ;48.66353400000001;33.114627899999995;Кіровоградська обл., місто Олександрія ВУЛИЦЯ КОЗАЦЬКА буд. 86;0;0;3;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;32504424;ПП Лікарня святого Луки;48.5060678;32.2632801;Кіровоградська обл., місто Кіровоград, Кіровський район ВУЛИЦЯ ВЕЛИКА ПЕРСПЕКТИВНА буд. 65 кімн. 310;0;0;9;0;1;0;0
2020-04-04;Кіровоградська;Кіровоградська;37324478;КНП Новомиргородська центральна районна лікарня;48.788179;31.64951;Кіровоградська обл., Новомиргородський район, місто Новомиргород ВУЛИЦЯ СОБОРНОСТІ  буд. 92;0;0;1;0;0;0;0
2020-04-04;Кіровоградська;Кіровоградська;Самоізоляція;;;;;11;0;0;11;15;0;0
2020-04-04;Луганська;Луганська;01983602;КНП Станично-Луганське районне  територіальне медичне об’єднання. ;48.67984583;39.46725071;Луганська обл., Станично-Луганський район, селище міського типу Станиця Луганська ВУЛИЦЯ 5 ЛІНІЯ буд. 39;0;0;1;0;1;0;0
2020-04-04;Луганська;Луганська;01983683;КНП Рубіжанська центральна міська лікарня;49.02324378;38.3568495;Луганська обл., місто Рубіжне ВУЛИЦЯ СТУДЕНТСЬКА буд. 19;0;0;11;0;2;0;0
2020-04-04;Луганська;Луганська;37747995;КНП Сєвєродонецька міська багатопрофільна лікарня;48.95890608;38.49004153;Луганська обл., місто Сєвєродонецьк ВУЛИЦЯ ЄГОРОВА буд. 2Б;0;0;1;0;0;0;0
2020-04-04;Луганська;Луганська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-04-04;Львівська;Львівська;01984263;КНП Львівська обласна інфекційна клінічна лікарня;49.8328963;24.05019607;Львівська обл., місто Львів, Личаківський район ВУЛИЦЯ ПЕКАРСЬКА буд. 54;7;7;170;3;7;0;0
2020-04-04;Львівська;Львівська;01996208;КНП ЖИДАЧІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЖИДАЧІВСЬКОЇ РАЙОННОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ;49.391496999999994;24.13366;Львівська обл., Жидачівський район, місто Жидачів ВУЛИЦЯ Я.МУДРОГО буд. 29;0;1;1;0;0;0;0
2020-04-04;Львівська;Львівська;01996622;КНП ЛЬВІВСЬКА 1-А МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ КНЯЗЯ ЛЕВА;49.846848;24.0312;Львівська обл., місто Львів, Галицький район ВУЛИЦЯ УЖГОРОДСЬКА  буд. 1;1;1;2;0;0;0;0
2020-04-04;Львівська;Львівська;01996639;КНП Клінічна лікарня швидкої медичної допомоги м. Львова;49.874177;24.039620000000003;Львівська обл., місто Львів, Шевченківський район ВУЛИЦЯ І. МИКОЛАЙЧУКА  буд. 9;0;0;2;0;0;0;0
2020-04-04;Львівська;Львівська;01996668;КНП 5 міська клінічна лікарня;49.832934;24.005860000000002;Львівська обл., місто Львів, Франківський район ВУЛИЦЯ КОНОВАЛЬЦЯ буд. 26;0;0;5;0;2;0;0
2020-04-04;Львівська;Львівська;01996711;КНП ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ;49.838884;24.046020000000002;Львівська обл., Городоцький район, селище міського типу Великий Любінь ВУЛИЦЯ ЛЬВІВСЬКА буд. 64;0;0;1;0;0;0;0
2020-04-04;Львівська;Львівська;01996728;КНП Охматдит;49.84349337;24.04450578;Львівська обл., місто Львів, Личаківський район ВУЛИЦЯ ЛИСЕНКА буд. 31;1;0;3;0;0;0;0
2020-04-04;Львівська;Львівська;01996958;КНП Стрийська центральна міська лікарня;49.25138661;23.83656623;Львівська обл., місто Стрий ВУЛИЦЯ ДРОГОБИЦЬКА  буд. 50;0;0;1;0;1;0;0
2020-04-04;Львівська;Львівська;01998147;КНП Львівський регіональний фтизіо-пульмонологічний клінічний лікувально-діагностичний центр;49.78226851;24.09759998;Львівська обл., місто Львів, Сихівський район ВУЛИЦЯ ЗЕЛЕНА буд. 477;0;0;13;0;1;0;0
2020-04-04;Львівська;Львівська;02007101;КНП ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ЗАХІДНОУКРАЇНСЬКИЙ СПЕЦІАЛІЗОВАНИЙ ДИТЯЧИЙ МЕДИЧНИЙ ЦЕНТР;49.815284000000005;24.04789;Львівська обл., місто Львів, Сихівський район ВУЛИЦЯ ДНІСТЕРСЬКА буд. 27;0;0;2;0;0;0;0
2020-04-04;Львівська;Львівська;20763289;КНП ЯВОРІВСЬКОЇ РАЙОННОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ НОВОЯВОРІВСЬКА РАЙОННА ЛІКАРНЯ ІМЕНІ ЮРІЯ ЛИПИ;49.9340623;23.564493;Львівська обл., Яворівський район, місто Новояворівськ ВУЛИЦЯ ШЕВЧЕНКА буд. 18;0;0;2;0;0;0;0
2020-04-04;Львівська;Львівська;22331468;КНП МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ М. ЛЬВОВА;49.8735761;24.034825;Львівська обл., місто Львів, Шевченківський район ВУЛИЦЯ П.ОРЛИКА буд. 4;0;0;7;0;0;0;0
