zvit_date;registration_area;total_area;edrpou_hosp;legal_entity_name_hosp;lat;lng;new_susp;new_confirm;active_confirm;new_death;new_recover;pending_susp
2020-03-31;Вінницька;Вінницька;01982689;КНП ТИВРІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.01321312;28.50364486;0;0;0;0;0;0
2020-03-31;Волинська;Волинська;01982896;КНП ГОРОХІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ГОРОХІВСЬКОЇ РАЙОННОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ;50.49662819;24.7614707;0;0;0;0;0;0
2020-03-31;Волинська;Волинська;01982904;КНП ІВАНИЧІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.63331387;24.34917332;0;0;0;0;0;0
2020-03-31;Волинська;Волинська;01982927;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОЛЮБЕШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЛЮБЕШІВСЬКОЇ РАЙОННОЇ РАДИ;51.76090621;25.5037643;0;0;0;0;0;0
2020-03-31;Волинська;Волинська;01982933;КНП ЛОКАЧИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЛОКАЧИНСЬКОЇ РАЙОННОЇ РАДИ;50.742481;24.64578;0;0;0;0;0;1
2020-03-31;Волинська;Волинська;01983016;КНП НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ;50.72480088;24.1715902;0;0;0;0;0;0
2020-03-31;Волинська;Волинська;01983134;ЛУЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЛУЦЬКОЇ РАЙОННОЇ РАДИ;50.76869919;25.38786268;0;0;0;0;0;1
2020-03-31;Волинська;Волинська;01983163;ВОЛИНСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ВОЛИНСЬКОЇ ОБЛАСНОЇ РАДИ;50.75762543;25.34423542;0;0;0;0;0;0
2020-03-31;Дніпропетровська;Дніпропетровська;01984174;КНП ПАВЛОГРАДСЬКА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ  ПАВЛОГРАДСЬКОЇ  МІСЬКОЇ РАДИ;48.49901969;35.92611371;0;0;0;0;0;0
2020-03-31;Тернопільська;Тернопільська;Самоізоляція;0;0.0;0.0;22;20;73;0;0;43
2020-03-31;Житомирська;Житомирська;01991547;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОАНДРУШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯАНДРУШІВСЬКОЇ РАЙОННОЇ РАДИ;50.00115529;29.02961791;0;0;0;0;0;0
2020-03-31;Сумська;Сумська;Самоізоляція;0;0.0;0.0;7;0;9;0;0;18
2020-03-31;Полтавська;Полтавська;Самоізоляція;0;0.0;0.0;2;1;1;0;0;3
2020-03-31;Житомирська;Житомирська;42779217;ДИТЯЧА ЛІКАРНЯ ІМЕНІ В.Й. БАШЕКА ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ;50.25230668;28.67549947;1;0;0;1;0;2
2020-03-31;Житомирська;Житомирська;42788614;ЛІКАРНЯ №1 ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ;50.2435584;28.68535728;1;0;0;0;0;1
2020-03-31;Чернівецька;Чернівецька;43288621;ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ;48.2792882;25.94323861;2;0;14;1;2;8
2020-03-31;Чернівецька;Чернівецька;43291042;ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ;48.29207867;25.93583673;1;0;11;0;0;3
2020-03-31;Миколаївська;Миколаївська;43443474;КНП МИКОЛАЇВСЬКИЙ ОБЛАСНИЙ ЦЕНТР ЛІКУВАННЯ ІНФЕКЦІЙНИХ ХВОРОБ МИКОЛАЇВСЬКОЇ ОБЛАСНОЇ РАДИ;46.93657128;32.0356777;4;0;0;0;0;7
2020-03-31;Івано-Франківська;Івано-Франківська;Самоізоляція;0;0.0;0.0;12;3;6;0;0;19
2020-03-31;Волинська;Волинська;Самоізоляція;0;0.0;0.0;20;4;5;0;0;68
2020-03-31;Вінницька;Вінницька;Самоізоляція;0;0.0;0.0;12;9;25;0;0;16
2020-03-31;Дніпропетровська;Дніпропетровська;Самоізоляція;0;0.0;0.0;4;0;0;0;0;6
2020-03-31;Донецька;Донецька;Самоізоляція;0;0.0;0.0;2;0;0;0;0;6
2020-03-31;Житомирська;Житомирська;Самоізоляція;0;0.0;0.0;2;0;2;0;0;3
2020-03-31;Закарпатська;Закарпатська;Самоізоляція;0;0.0;0.0;1;1;21;0;0;1
2020-03-31;Запорізька;Запорізька;Самоізоляція;0;0.0;0.0;3;3;7;0;0;8
2020-03-31;Київська;Київська;Самоізоляція;0;0.0;0.0;72;4;34;0;0;122
2020-03-31;Кіровоградська;Кіровоградська;Самоізоляція;0;0.0;0.0;7;0;0;0;0;37
2020-03-31;Львівська;Львівська;Самоізоляція;0;0.0;0.0;44;0;3;0;0;64
2020-03-31;Одеська;Одеська;Самоізоляція;0;0.0;0.0;8;0;1;0;0;32
2020-03-31;Рівненська;Рівненська;Самоізоляція;0;0.0;0.0;14;2;3;0;0;17
2020-03-31;Волинська;Волинська;03398983;ВОЛИНСЬКА ОБЛАСНА ІНФЕКЦІЙНА ЛІКАРНЯ ВОЛИНСЬКОЇ ОБЛАСНОЇ РАДИ;50.74962062;25.31104749;2;0;0;0;0;2
2020-04-01;Полтавська;Полтавська;Самоізоляція;0;0.0;0.0;3;0;0;0;0;6
2020-04-01;Чернівецька;Чернівецька;01110972;КНП МІСЬКА ЛІКАРНЯ № 1 ЧЕРНІВЕЦЬКОЇ МІСЬКОЇ РАДИ;48.26453148;25.9247431;1;2;6;0;0;4
2020-04-01;Донецька;Донецька;01990654;КНП МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ №4 ІМ. І.К. МАЦУКА ;47.10978099;37.63370699;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991547;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОАНДРУШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯАНДРУШІВСЬКОЇ РАЙОННОЇ РАДИ;50.00115529;29.02961791;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991576;КНП БАРАНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БАРАНІВСЬКОЇ МІСЬКОЇ РАДИ;50.30209817;27.67801247;0;0;0;0;0;1
2020-04-01;Житомирська;Житомирська;01991607;КНП ХОРОШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ХОРОШІВСЬКОЇ РАЙОННОЇ РАДИ;50.59668251;28.43565181;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991659;КНП ЄМІЛЬЧИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЄМІЛЬЧИНСЬКОЇ РАЙОННОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ;50.85590598;27.81607563;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991731;КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ІМ. Д.І.ПОТЄХІНА КОРОСТИШІВСЬКОЇ РАЙОННОЇ РАДИ;50.31375992;29.05710849;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991903;КНП РАДОМИШЛЬСЬКА ЛІКАРНЯ РАДОМИШЛЬСЬКОЇ МІСЬКОЇ РАДИ;50.49652823;29.23373688;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;01991955;КНП ЧЕРНЯХІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ ЧЕРНЯХІВСЬКОЇ РАЙОННОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ;50.45873089;28.67783258;0;0;0;0;0;0
2020-04-01;Запорізька;Запорізька;01992972;КНП ПОЛОГІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ ПОЛОГІВСЬКОЇ РАЙОННОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ;47.48197159;36.24779769;0;0;0;0;0;1
2020-04-01;Запорізька;Запорізька;01992989;ПРИМОРСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПРИМОРСЬКОЇ РАЙОННОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ;46.72414318;36.35845249;0;0;0;0;0;0
2020-04-01;Івано-Франківська;Івано-Франківська;01993150;КНП ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ;48.939347;24.685579999999998;0;0;0;0;0;3
2020-04-01;Івано-Франківська;Івано-Франківська;01993428;КНП ГОРОДЕНКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ГОРОДЕНКІВСЬКОЇ РАЙОННОЇ РАДИ;48.66444213;25.49197298;0;0;0;0;0;0
2020-04-01;Івано-Франківська;Івано-Франківська;01993629;КНП ЗАБОЛОТІВСЬКОЇ СЕЛИЩНОЇ РАДИ ОБ`ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ ``ЗАБОЛОТІВСЬКА РАЙОННА ЛІКАРНЯ``;48.46860352;25.28490982;0;0;0;0;0;0
2020-04-01;Дніпропетровська;Дніпропетровська;01987416; КНП ПЕРШОТРАВЕНСЬКА МІСЬКА ЛІКАРНЯ ПЕРШОТРАВЕНСЬКОЇ МІСЬКОЇ РАДИ;48.349332000000004;36.40736;0;0;0;0;0;1
2020-04-01;м. Київ;м. Київ;01993664;КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ;50.46244299;30.45860813;0;0;0;0;0;6
2020-04-01;Київська;Київська;01994385;КНП ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ВАСИЛЬКІВСЬКА  ЦЕНТРАЛЬНА РАЙОННА  ЛІКАРНЯ;50.20137822;30.31249427;0;0;0;0;0;1
2020-04-01;Київська;Київська;01994391;КНП ВИШГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ВИШГОРОДСЬКОЇ РАЙОННОЇ РАДИ;50.58182809;30.47679468;0;0;0;0;0;0
2020-04-01;Київська;Київська;01994451;КНП КИЇВСЬКОЇ ОБЛАСНОЇ РАДИ КИЇВСЬКА ОБЛАСНА ДИТЯЧА ЛІКАРНЯ;50.31867779;30.29485029;0;0;0;0;0;0
2020-04-01;Київська;Київська;01994480;КНП БОРОДЯНСЬКОЇ РАЙОННОЇ РАДИ БОРОДЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.645866999999996;29.92056;0;0;0;0;0;1
2020-04-01;Кіровоградська;Кіровоградська;01994971;КНП ОБЛАСНИЙ КЛІНІЧНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙНИ КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ;48.541395;32.25862;0;0;0;0;0;3
2020-04-01;Кіровоградська;Кіровоградська;01995154;КНП ДОЛИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ДОЛИНСЬКОЇ РАЙОННОЇ РАДИ;48.10617692;32.77844848;0;0;0;0;0;0
2020-04-01;Кіровоградська;Кіровоградська;01995203;КНП МАЛОВИСКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;48.50635898;31.74191241;0;0;0;0;0;1
2020-04-01;Кіровоградська;Кіровоградська;01995219;КНП НОВГОРОДКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ НОВГОРОДКІВСЬКОЇ РАЙОННОЇ РАДИ КІРОВОГРАДСЬКОЇ ОБЛАСТІ;48.355571000000005;32.64973;0;0;0;0;0;1
2020-04-01;Львівська;Львівська;01996728;КНП  ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ЛЬВІВСЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ ОХМАТДИТ;49.84349337;24.04450578;0;0;0;0;0;0
2020-04-01;Одеська;Одеська;01998638;КНП АРЦИЗЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ АРЦИЗЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ;46.00705081;29.43409597;0;0;0;0;0;0
2020-04-01;Одеська;Одеська;01998851;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ  ПІДПРИЄМСТВО СПІЛЬНОЇ ВЛАСНОСТІ ТЕРИТОРІАЛЬНИХ ГРОМАД РОЗДІЛЬНЯНСЬКОГО РАЙОНУ РОЗДІЛЬНЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;46.86191219;30.0741561;0;0;0;0;0;1
2020-04-01;Одеська;Одеська;01998880;САРАТСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ САРАТСЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ;46.02339961;29.65781809;0;0;0;0;0;0
2020-04-01;Одеська;Одеська;01999052;КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 10 ОДЕСЬКОЇ МІСЬКОЇ РАДИ;46.443953;30.70986;0;0;0;0;0;1
2020-04-01;м. Київ;м. Київ;01993730;КНП КИЇВСЬКИЙ МІСЬКИЙ ПОЛОГОВИЙ БУДИНОК №5 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.42398313;30.46109001;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01983163;ВОЛИНСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ВОЛИНСЬКОЇ ОБЛАСНОЇ РАДИ;50.75762543;25.34423542;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01983016;КНП НОВОВОЛИНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ;50.72480088;24.1715902;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01982933;КНП ЛОКАЧИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЛОКАЧИНСЬКОЇ РАЙОННОЇ РАДИ;50.742481;24.64578;0;0;0;0;0;0
2020-04-01;Івано-Франківська;Івано-Франківська;Самоізоляція;0;0.0;0.0;9;0;6;0;0;26
2020-04-01;Волинська;Волинська;Самоізоляція;0;0.0;0.0;24;3;8;0;0;76
2020-04-01;Вінницька;Вінницька;Самоізоляція;0;0.0;0.0;2;1;27;0;0;18
2020-04-01;Дніпропетровська;Дніпропетровська;Самоізоляція;0;0.0;0.0;1;1;1;0;0;7
2020-04-01;Донецька;Донецька;Самоізоляція;0;0.0;0.0;7;0;0;0;0;13
2020-04-01;Житомирська;Житомирська;Самоізоляція;0;0.0;0.0;0;1;3;0;0;2
2020-04-01;Закарпатська;Закарпатська;Самоізоляція;0;0.0;0.0;4;0;20;0;0;5
2020-04-01;Запорізька;Запорізька;Самоізоляція;0;0.0;0.0;8;0;7;0;0;16
2020-04-01;Київська;Київська;Самоізоляція;0;0.0;0.0;36;7;41;0;0;136
2020-04-01;Кіровоградська;Кіровоградська;Самоізоляція;0;0.0;0.0;18;0;0;0;0;54
2020-04-01;Львівська;Львівська;Самоізоляція;0;0.0;0.0;19;3;5;0;1;76
2020-04-01;Одеська;Одеська;Самоізоляція;0;0.0;0.0;1;1;2;0;0;14
2020-04-01;м. Київ;м. Київ;26199074;КНП КЛІНІЧНА ЛІКАРНЯ №15 ПОДІЛЬСЬКОГО РАЙОНУ МІСТА КИЄВА ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.46492768;30.52168599;0;0;0;0;0;1
2020-04-01;Рівненська;Рівненська;Самоізоляція;0;0.0;0.0;8;2;4;0;0;23
2020-04-01;Сумська;Сумська;Самоізоляція;0;0.0;0.0;14;6;15;0;0;32
2020-04-01;Тернопільська;Тернопільська;Самоізоляція;0;0.0;0.0;9;6;79;0;0;50
2020-04-01;Харківська;Харківська;Самоізоляція;0;0.0;0.0;1;0;0;0;0;2
2020-04-01;Херсонська;Херсонська;Самоізоляція;0;0.0;0.0;1;1;0;0;0;6
2020-04-01;Хмельницька;Хмельницька;Самоізоляція;0;0.0;0.0;3;0;1;0;0;4
2020-04-01;Черкаська;Черкаська;Самоізоляція;0;0.0;0.0;4;0;33;0;0;26
2020-04-01;Чернівецька;Чернівецька;Самоізоляція;0;0.0;0.0;39;36;84;0;0;72
2020-04-01;м. Київ;м. Київ;Самоізоляція;0;0.0;0.0;94;28;101;0;0;234
2020-04-01;Кіровоградська;Кіровоградська;01111227;КНП ЗНАМ`ЯНСЬКА МІСЬКА ЛІКАРНЯ ІМ.А.В.ЛИСЕНКА ЗНАМ`ЯНСЬКОЇ МІСЬКОЇ РАДИ;48.720572;32.6574;0;0;0;0;0;1
2020-04-01;Вінницька;Вінницька;01982488;КНП БАРСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БАРСЬКОЇ РАЙОННОЇ РАДИ;49.07693882;27.68346628;0;0;0;0;0;1
2020-04-01;Вінницька;Вінницька;01982494;КНП БЕРШАДСЬКА ОКРУЖНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ;48.36394089;29.51056478;0;0;0;0;0;0
2020-04-01;Вінницька;Вінницька;01982689;КНП ТИВРІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.01321312;28.50364486;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01982896;КНП ГОРОХІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ГОРОХІВСЬКОЇ РАЙОННОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ;50.49662819;24.7614707;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01982904;КНП ІВАНИЧІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.63331387;24.34917332;0;0;0;0;0;0
2020-04-01;Волинська;Волинська;01982927;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВОЛЮБЕШІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЛЮБЕШІВСЬКОЇ РАЙОННОЇ РАДИ;51.76090621;25.5037643;0;0;0;0;0;0
2020-04-01;Полтавська;Полтавська;01999388;ЛУБЕНСЬКА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ ЛУБЕНСЬКОЇ МІСЬКОЇ РАДИ;50.00215749;32.99182739;0;0;0;0;0;0
2020-04-01;Полтавська;Полтавська;01999543;КНП ШИШАЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ  ШИШАЦЬКОЇ РАЙОННОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ;49.875357;34.00563;0;0;0;0;0;1
2020-04-01;Полтавська;Полтавська;01999613;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО КРЕМЕНЧУЦЬКА ПЕРША МІСЬКА ЛІКАРНЯ  ІМ.О.Т.БОГАЄВСЬКОГО;49.08430139;33.41141312;0;0;0;0;0;4
2020-04-01;Полтавська;Полтавська;01999626;КНП ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ І РІВНЯ М. ГОРІШНІ ПЛАВНІ ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ ПОЛТАВСЬКОЇ ОБЛАСТІ;49.01394647;33.63879779;0;0;0;0;0;0
2020-04-01;Вінницька;Вінницька;03082760;КНП ВІННИЦЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ;49.23993118;28.41033191;0;0;0;0;0;0
2020-04-01;Сумська;Сумська;03338126;КНП СУМСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ;50.94386759;34.76079651;0;0;0;0;0;0
2020-04-01;м. Київ;м. Київ;05415786;ДЕРЖАВНА НАУКОВА УСТАНОВА НАУКОВО-ПРАКТИЧНИЙ ЦЕНТР ПРОФІЛАКТИЧНОЇ ТА КЛІНІЧНОЇ МЕДИЦИНИ ДЕРЖАВНОГО УПРАВЛІННЯ СПРАВАМИ;50.422836;30.551040000000004;0;0;0;0;0;2
2020-04-01;м. Київ;м. Київ;05415941;КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ № 2 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.47371679;30.60280857;0;0;0;0;0;0
2020-04-01;м. Київ;м. Київ;05415958;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ  ПІДПРИЄМСТВО КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №3 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) ;50.47723;30.60217;0;0;0;0;0;1
2020-04-01;м. Київ;м. Київ;05540267;ДЕРЖАВНЕ ПІДПРИЄМСТВО ЛІКУВАЛЬНО-ПРОФІЛАКТИЧНИЙ КОМПЛЕКС ФЕОФАНІЯ НАЦІОНАЛЬНОЇ АКАДЕМІЇ НАУК УКРАЇНИ;50.343837;30.4908;0;0;0;0;0;0
2020-04-01;Сумська;Сумська;20003340;КНП ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ СВЯТОЇ ЗІНАЇДИ;50.92019827;34.81632437;0;0;0;0;0;1
2020-04-01;Івано-Франківська;Івано-Франківська;24687786;КНП ІВАНО-ФРАНКІВСЬКИЙ ОБЛАСНИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ;48.91609482;24.70575907;0;0;0;0;0;1
2020-04-01;Київська;Київська;24920550;КНП КИЇВСЬКОЇ ОБЛАСНОЇ РАДИ КИЇВСЬКИЙ ОБЛАСНИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР;50.4715921;30.4693951;0;0;0;0;0;1
2020-04-01;Миколаївська;Миколаївська;Самоізоляція;0;0.0;0.0;0;0;0;0;0;0
2020-04-01;Луганська;Луганська;Самоізоляція;0;0.0;0.0;0;0;0;0;0;0
2020-04-01;Тернопільська;Тернопільська;43188153;КНП КРЕМЕНЕЦЬКА РАЙОННА КОМУНАЛЬНА ЛІКАРНЯ  КРЕМЕНЕЦЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ;50.11615882;25.69389391;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;42789136;ЛІКАРНЯ №2 ІМ. В.П. ПАВЛУСЕНКА ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ;50.28109408;28.61073189;0;0;0;0;0;0
2020-04-01;Тернопільська;Тернопільська;42588170;КНП ТЕРНОПІЛЬСЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.523789;25.7547973;0;0;0;0;0;1
2020-04-01;Волинська;Волинська;42486365;КНП НОВОВОЛИНСЬКИЙ ЦПМСД НОВОВОЛИНСЬКОЇ МІСЬКОЇ РАДИ ВОЛИНСЬКОЇ ОБЛАСТІ;50.7247746;24.1715688;0;0;0;0;0;0
2020-04-01;Житомирська;Житомирська;42435766;КНП ОВРУЦЬКА МІСЬКА ЛІКАРНЯ ОВРУЦЬКОЇ МІСЬКОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ;51.33296729;28.80617488;0;0;0;0;0;0
2020-04-01;Запорізька;Запорізька;41477873;ТОКМАЦЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ ТОКМАЦЬКОЇ МІСЬКОЇ РАДИ;47.25571333;35.70874081;0;0;0;0;0;0
2020-04-01;Запорізька;Запорізька;39029713;КНП БЕРДЯНСЬКОЇ МІСЬКОЇ РАДИ БЕРДЯНСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ;46.76097488;36.78688449;0;0;0;0;0;0
2020-04-01;м. Київ;м. Київ;38831595;ДУ ІНСТИТУТ СЕРЦЯ МІНІСТЕРСТВА ОХОРОНИ ЗДОРОВ`Я УКРАЇНИ;50.4738243;30.61742712;0;0;0;0;0;0
2020-04-01;Кіровоградська;Кіровоградська;37324478;КНП НОВОМИРГОРОДСЬКА РАЙОННА ЛІКАРНЯ НОВОМИРГОРОДСЬКОЇ РАЙОННОЇ РАДИ;48.788179;31.64951;0;0;0;0;0;1
2020-04-01;Київська;Київська;36148117;МЕДИЧНИЙ ЦЕНТР ІМЕНІ АКАДЕМІКА ЮРІЯ ПРОКОПОВИЧА СПІЖЕНКА;50.4421148;30.1840562;0;0;0;0;0;2
2020-04-01;Вінницька;Вінницька;35814729;КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ;49.71328429;28.83413007;0;0;0;0;0;1
2020-04-01;Чернігівська;Чернігівська;34549336;КНП ПРИЛУЦЬКА ЦЕНТРАЛЬНА  МІСЬКА ЛІКАРНЯ;50.59797349;32.35102648;0;0;0;0;0;0
2020-04-01;Рівненська;Рівненська;33992414;ДЕРЖАВНИЙ ЗАКЛАД СПЕЦІАЛІЗОВАНА МЕДИКО-САНІТАРНА ЧАСТИНА № 3 МІНІСТЕРСТВА ОХОРОНИ ЗДОРОВ`Я УКРАЇНИ;51.33749057;25.848192;0;0;0;0;0;1
2020-04-01;Вінницька;Вінницька;33868196;КНП ШАРГОРОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ШАРГОРОДСЬКОЇ РАЙОННОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ;48.76288651;28.06904618;0;0;0;0;0;0
2020-04-01;Миколаївська;Миколаївська;33850812;КНП ЮЖНОУКРАЇНСЬКА МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ЮЖНОУКРАЇНСЬКОЇ МІСЬКОЇ РАДИ;47.8176668;31.18266811;0;0;0;0;0;0
